Cse_prod  ,Cve_prod            ,Nom_prod                                ,Desc_prod                               ,Uni_med,Uni_med_p,Costo_prod          ,F_act_cto ,F_act_pre ,Cto_ent             ,Loca                                    ,Staclas1,Staiva,Porceniva,Cve_tial  ,Fec_ent   ,Cto_ant             ,Fec_ant   ,Cve_monp  ,Cve_monc  ,Cve_mona  ,Stalote,Diasvida,Conlote   ,Cve_rie     ,Pzas   ,Peso      ,Precio2             ,Precio3             ,Cve_clasi,Presenta            ,Staenv,Cve_env     ,Contable1,Contable2,Contable3,Contable4,Contable5,Contable6,Contable7,Capacidad           ,Desc_prod2                              ,Conv_var,Cve_carac,Base_prom,Fact_peso     ,Frac_aranc                    ,Porcadvalo,Staretiva,Kit,Dato_1                        ,Dato_2                        ,Dato_3                        ,Dato_4                        ,Diasrequer,Dato_5                        ,Dato_6                        ,Dato_7                        ,Dato_8                        ,Dato_9                        ,Dato_10                       ,Dato_11                       ,Dato_12                       ,Sub_cse   ,Sub_subcse,Codbar              ,Stapitex,Trans,Staieps,Porcenieps,Prov_std,Lista_med   ,Gral_med,Prov_med,Clie_med,Imag_med,Maxm_med,Promuepeps,Costuepeps          ,Porretiva  ,Staretisr,Porretisr  ,Costoprom2          ,Mes_max,Mes_min,Mes_pr,Cadcapt,Mrgprod,Porcmrg,Regyablq,Uni_emb,Pbasepr             ,Dctopb1     ,Dctopb2     ,Dctopb3     ,Dctopb4     ,Dctopb5     ,Dctopb6     ,Cvede1,Cvede2,Cvede3,Cvede4,Conflotp       ,Conflots       ,Conflotr,Confloti,Conflotl,Conflotm,Conflotf,Fverimov  ,Uni_ieps,Monto_ieps,Iva_ieps,Tipo_ieps,Chkpredial,Ctapredial                              ,Kitpcal,Nopromop,Pesop               ,Altop               ,Largop              ,Anchop              ,C_prds  ,Sug_uso,Uso_prd,Staimpto1,Staimpto2,Porimpto1,Porimpto2 ,Equi_med,Porm1ieps,Uni1ieps,Monto1ieps,Iva1ieps,Porm2ieps,Uni2ieps,Monto2ieps,Iva2ieps,Des1                          ,Des2                          ,New_med,Ind_med,Max         ,Min         ,Pr          ,Cs          ,Lugar     ,Desc1                                                                                                                                                                                                                                                         ,Desc2                                                                                                                                                                                                                                                         ,Desc_med                                
MAQUILA,51TBEX06,,FIB/BIOF/LACTOB/VIT SUPRAMED 45 TABS,PIEZA,,0,/  /,/  /,10.250262,,0,1,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BENAVIDES,MARCA PROP,7.50125E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBFF01,,FORTI-FOLIC9 C/30 TABS,PIEZA,,0,/  /,/  /,6.1,,0,2,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,7.50033E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
LINEA,51TBKC01,,BIOMIRAL KC-TROL C/60 TABS.,PIEZA,,0,/  /,/  /,13.635674,,0,2,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BIOMIRAL,BIOMIRAL,7.50227E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
VR,51TBKD01,,NO USAR,PIEZA,,0,/  /,/  /,6.053054,,0,2,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,SU,,,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBKG01,,BIOMIRAL KC-TROL C/28,PIEZA,,0,/  /,/  /,12.4,,0,2,16,13,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,7.50033E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBKP01,,KID DIGEST C/30 TABS,PIEZA,,0,/  /,/  /,1,,0,2,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,7.50033E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
LINEA,51TBKR01,,C-KIDS C/30 TABS. RETAIL,PIEZA,,0,/  /,/  /,12.33995,,0,2,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BIOMIRAL,BIOMIRAL,,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MARCA PROP,51TBKY01,,COMPLETE KIDDY 60 TABS,PIEZA,,0,/  /,29/04/2026,7.26354995,,0,2,16,1,29/04/2026,0,04/09/2025,1,1,1,1,0,4,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BENAVIDES,,7.50227E+12,0,2,0,0,0,,1,1,1,1,1,1,0,0,1,0,13.82205276,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,51191900,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MAQUILA,51TBLC01,,LONGEVITAL COLAGENO + VIT. C TABS C/60,PIEZA,,0,/  /,/  /,12.03613831,,0,1,0,1,04/09/2025,0,04/06/2025,1,1,1,1,0,4,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,G2M,MAQUILA,7.50662E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,14.6423363,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBLZ01,,REUTILIZAR,PIEZA,,0,/  /,/  /,0,,0,1,0,1,20/05/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBMC01,,MULTILYTE COCO C/20 TABS EFER,PIEZA,,0,/  /,/  /,14.57306162,,0,1,0,1,14/04/2026,0,12/02/2026,1,1,1,1,0,15,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,8.9356424,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBMC02,,MULTILYTE COCO 4-PACK ST,PIEZA,,0,/  /,/  /,14.48638657,,0,1,0,200,14/07/2026,0,09/03/2026,1,1,1,1,0,16,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,11.764865,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INBIOMIRAL,51TBMCK01,,C-VYM KIDS C/30 TABLETAS MASTICABLES PT,PIEZA,,0,/  /,13/07/2026,8.03646698,,0,1,0,1,13/07/2026,0,10/07/2026,1,1,1,1,0,5,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,INBIOMIRAL,,7.50662E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,9.36649578,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INBIOMIRAL,51TBMCK02,,C-VYM KIDS C/60 TABLETAS MASTICABLES PT,PIEZA,,0,/  /,10/07/2026,11.57895295,,0,1,0,1,10/07/2026,0,09/07/2026,1,1,1,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,INBIOMIRAL,,7.50662E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,12.93553679,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
LINEA,51TBMCV01,,C-VYM NF C/30 TABLETAS MASTICABLES PT,PIEZA,,0,/  /,15/07/2026,10.12262951,,0,1,0,1,27/07/2026,0,15/07/2026,1,1,1,1,0,6,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BIOMIRAL,,7.50302E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,11.13274225,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
LINEA,51TBME01,,MEM-EH C/30 TABS,PIEZA,,0,/  /,13/07/2026,16.35682409,,0,2,16,1,13/07/2026,0,06/04/2026,1,1,1,1,0,15,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BIOMIRAL,BIOMIRAL,7.50033E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,9.86177215,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,51191900,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBME02,,MEM-EH C/2 TABS,PIEZA,,0,/  /,/  /,0.34546,,0,2,16,1,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
LINEA,51TBME03,,MEM-EH C/45 TABS,PIEZA,,0,/  /,20/05/2026,21.20308016,,0,2,16,1,20/05/2026,0,06/04/2026,1,1,1,1,0,13,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BIOMIRAL,BIOMIRAL,7.50662E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,8.9542982,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBMF01,,MULTILYTE FRESA KIWI C/20 TABS EFER,PIEZA,,0,/  /,/  /,16.09926162,,0,1,0,1,14/04/2026,0,27/08/2025,1,1,1,1,0,25,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,9.7167344,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBMF02,,MULTILYTE FRESA KIWI 4-PACK ST,PIEZA,,0,/  /,/  /,14.96312657,,0,1,0,200,14/07/2026,0,09/03/2026,1,1,1,1,0,12,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,12.3032253,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBML01,,MULTILYTE LIMONADA C/20 TABS EFER,PIEZA,,0,/  /,/  /,16.16098162,,0,1,0,1,14/04/2026,0,31/07/2025,1,1,1,1,0,31,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,9.00957432,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBML02,,MULTILYTE LIMONADA 4-PACK ST,PIEZA,,0,/  /,/  /,15.98134657,,0,1,0,200,14/07/2026,0,09/03/2026,1,1,1,1,0,13,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,14.1303783,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBMM01,,MULTILYTE 4-PACK MIX SABORES,PIEZA,,0,/  /,/  /,65.44302923,,0,1,0,1,20/04/2026,0,14/04/2026,1,1,1,1,0,20,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,45.3863912,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBMMA01,,MULTILYTE MARACUYÁ C/20 TABS EFER,PIEZA,,0,/  /,13/05/2026,18.18902162,,0,1,0,1,08/06/2026,0,13/05/2026,1,1,1,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,9.0965724,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBMMO01,,MULTILYTE MORA AZUL C/20 TABS EFER,PIEZA,,0,/  /,13/05/2026,18.89812162,,0,1,0,1,08/06/2026,0,13/05/2026,1,1,1,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,13.0790397,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBMN01,,MULTILYTE NARANJA C/20 TABS EFER,PIEZA,,0,/  /,/  /,15.75676162,,0,1,0,1,14/04/2026,0,28/11/2025,1,1,1,1,0,19,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,9.5231666,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBMN02,,MULTILYTE NARANJA 4-PACK ST,PIEZA,,0,/  /,/  /,15.75992657,,0,1,0,200,14/07/2026,0,09/03/2026,1,1,1,1,0,13,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,12.9838511,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,51TBMR01,,MEM-EH C/30 TABS RETAIL,PIEZA,,0,/  /,/  /,11.883332,,0,2,16,13,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,2.75003E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,51191900,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBMU01,,MULTILYTE UVA C/20 TABS EFER,PIEZA,,0,/  /,/  /,0,,0,1,0,1,17/03/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MAQUILA,51TBMVA01,,MULTIVITAMINICO AL NATURAL C/20 TABS EFE,PIEZA,,0,/  /,/  /,17.44399,,0,1,0,1,14/04/2026,0,14/10/2025,1,1,1,1,0,4,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,AL NATURAL,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,13.6280113,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
TOLL MAQUI,51TBMZ01,,TAB EFER MAGNESIO ZINC 4g AL NATURAL,PIEZA,,0,/  /,/  /,21.89909,,0,1,0,1,14/04/2026,0,/  /,1,1,1,1,0,7,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,MULTILYTE,7.50229E+12,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,17.917332,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
VI,51TBNA02,,NATUKROLL /60 TABS. (NO USAR),PIEZA,,0,/  /,/  /,9.48913,,0,2,16,13,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,SU,,7.50318E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
VI,51TBNS01,,NATUKROLL SILVER / 60 TABS.,PIEZA,,0,/  /,/  /,10.84046,,0,2,16,13,/  /,0,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,SU,,7.50318E+12,0,2,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
LINEA,51TBPB01,,PROBIOTICO 1.5 BILLONES TAB. MAST 60TABS,PIEZA,,0,/  /,/  /,0,,0,1,0,1,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,BIOMIRAL,BIOMIRAL,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBPCI01,,PET CARE IMMUNE CHEWS 60 TABS,PIEZA,,0,/  /,/  /,51.29610195,,0,1,0,1,04/06/2026,0,29/05/2026,1,1,1,1,0,5,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,PETCARE,7.50229E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,23.26728105,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBPCM01,,PET CARE MULTI CHEWS 60 TABS,PIEZA,,0,/  /,/  /,49.02144767,,0,1,0,1,04/06/2026,0,23/04/2026,1,1,1,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,PETCARE,7.50229E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,21.1426,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBPCMJ01,,PET CARE MOBILITY CHEWS 60 TABS,PIEZA,,0,/  /,/  /,56.29385796,,0,1,0,1,04/06/2026,0,28/05/2026,1,1,1,1,0,3,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,PETCARE,7.50229E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,53.6299671,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBPCP01,,PET CARE PROBIOTIC CHEWS 60 TABS,PIEZA,,0,/  /,/  /,56.76609915,,0,1,0,1,04/06/2026,0,04/06/2026,1,1,1,1,0,4,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,PETCARE,7.50229E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,53.8454487,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,51TBPCR01,,PET CARE RELAX CHEWS 60 TABS,PIEZA,,0,/  /,/  /,50.9235076,,0,1,0,1,04/06/2026,0,23/04/2026,1,1,1,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,KPS,PETCARE,7.50229E+12,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,28.3484561,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
