Cve_copr            ,Cve_prod            ,Can_copr            ,Tip_copr,New_med,New_copr,Partida,Fcdfor      ,Undfor,Prov_med  ,Desc_prod                                                                       ,Unibse,Cve_mon   ,Cto_rep             ,Partform  ,Ind_med,Cve_tial  ,Tipcam    ,Tip_cam   ,Ren_copr            ,Esp_copr            ,Gas_copr            ,Porcadvalo,Cto_ent             ,Cve_monc            ,Uncfor,Cunbse,Lista_med   ,Desc_med                                ,Fec_ent   ,Desc_prod_ext001                        
41CPFIT01           ,MPA-0454,3.33,1,       ,        ,1,1,KG    ,1,BIFIDOBACTERIUM ANIMALIS SSP LACTIS B420                                        ,KG    ,1,26905.905,29,0,2,1,1,150000,0,0,0,26905.905,1,CAPS  ,CAPS  ,            ,                                        ,29/10/2024,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MPA-0455,22.5,1,       ,        ,2,1,KG    ,1,LITESSE (POLIDEXTROSA)                                                          ,KG    ,1,91.08088,29,0,2,1,1,150000,0,0,0,91.08088,1,CAPS  ,CAPS  ,            ,                                        ,28/01/2025,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MPA-0398,3,1,       ,        ,3,1,KG    ,1,EXTRACTO DE TE VERDE AL 50% POLIFENOLES                                         ,KG    ,1,486.792,29,0,2,1,1,150000,0,0,0,486.792,1,CAPS  ,CAPS  ,            ,                                        ,11/12/2024,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MPA-0424,0.0015,1,       ,        ,4,1,KG    ,1,VITAMINA D3                                                                     ,KG    ,1,1103.889759,29,0,2,1,1,150000,0,0,0,1103.889759,1,CAPS  ,CAPS  ,            ,                                        ,27/03/2025,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MPE-0068,0.9,1,       ,        ,5,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,29,0,2,1,1,150000,0,0,0,68.844798,1,CAPS  ,CAPS  ,            ,                                        ,17/02/2025,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MPE-0060,0.3,1,       ,        ,6,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,29,0,2,1,1,150000,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MPE-0039,44.219,1,       ,        ,7,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,29,0,2,1,1,150000,0,0,0,79.13958,1,CAPS  ,CAPS  ,            ,                                        ,11/03/2025,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFIT01           ,MEP-0391,154500,1,       ,        ,8,1,PIEZA ,1,CAPSULA #00 VCAPS BLANCO OPACO                                                  ,PIEZA ,1,0.17246755,29,0,3,1,1,150000,0,0,0,0.17246755,1,CAPS  ,CAPS  ,            ,                                        ,22/11/2024,MULTIBLUE PROBIOTIC FIT CAPS ST         
41CPFP01            ,MPA-0320,14,1,       ,        ,1,1,KG    ,1,SACCHAROMYCES BOULADII 20 billones                                              ,KG    ,1,443.22313,30,0,2,1,1,56000,0,0,0,443.22313,1,CAPS  ,CAPS  ,            ,                                        ,28/02/2025,FLOS-PRO C/14 CAPS ST                   
41CPFP01            ,MPE-0039,2.4724,1,       ,        ,2,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,30,0,2,1,1,56000,0,0,0,79.13958,1,CAPS  ,CAPS  ,            ,                                        ,11/03/2025,FLOS-PRO C/14 CAPS ST                   
41CPFP01            ,MPE-0068,0.252,1,       ,        ,3,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,30,0,2,1,1,56000,0,0,0,68.844798,1,CAPS  ,CAPS  ,            ,                                        ,17/02/2025,FLOS-PRO C/14 CAPS ST                   
41CPFP01            ,MPE-0060,0.0756,1,       ,        ,4,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,30,0,2,1,1,56000,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,FLOS-PRO C/14 CAPS ST                   
41CPFP01            ,MEPE-0012,56000,1,       ,        ,5,1,PZA   ,1,CAPSULA # 0 BLANCO-BLANCO                                                       ,PZA   ,1,0.09772421,30,0,3,1,1,56000,0,0,0,0.09772421,1,CAPS  ,CAPS  ,            ,                                        ,19/03/2025,FLOS-PRO C/14 CAPS ST                   
41CPFP01            ,MPA-0504,6.72,1,       ,        ,6,1,KG    ,1,LITESSE ULTRA (TM) POWDER                                                       ,KG    ,1,132.78005,30,0,2,1,1,56000,0,0,0,132.78005,1,CAPS  ,CAPS  ,            ,                                        ,27/02/2025,FLOS-PRO C/14 CAPS ST                   
41CPFP02            ,MPA-0320,13,1,       ,        ,1,1,KG    ,1,SACCHAROMYCES BOULADII 20 billones                                              ,KG    ,1,443.22313,31,0,2,1,1,52000,0,0,0,443.22313,1,CAPS  ,CAPS  ,            ,                                        ,28/02/2025,FLOS-PRO C/2 CAPS ST                    
41CPFP02            ,MPE-0039,2.2958,1,       ,        ,2,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,31,0,2,1,1,52000,0,0,0,79.13958,1,CAPS  ,CAPS  ,            ,                                        ,11/03/2025,FLOS-PRO C/2 CAPS ST                    
41CPFP02            ,MPE-0068,0.234,1,       ,        ,3,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,31,0,2,1,1,52000,0,0,0,68.844798,1,CAPS  ,CAPS  ,            ,                                        ,17/02/2025,FLOS-PRO C/2 CAPS ST                    
41CPFP02            ,MPE-0060,0.0702,1,       ,        ,4,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,31,0,2,1,1,52000,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,FLOS-PRO C/2 CAPS ST                    
41CPFP02            ,MEPE-0012,52000,1,       ,        ,5,1,PZA   ,1,CAPSULA # 0 BLANCO-BLANCO                                                       ,PZA   ,1,0.09772421,31,0,3,1,1,52000,0,0,0,0.09772421,1,CAPS  ,CAPS  ,            ,                                        ,19/03/2025,FLOS-PRO C/2 CAPS ST                    
41CPFP02            ,MPA-0504,6.24,1,       ,        ,6,1,KG    ,1,LITESSE ULTRA (TM) POWDER                                                       ,KG    ,1,132.78005,31,0,2,1,1,52000,0,0,0,132.78005,1,CAPS  ,CAPS  ,            ,                                        ,27/02/2025,FLOS-PRO C/2 CAPS ST                    
41CPFU01            ,MPE-0109,16.218,1,       ,        ,1,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,32,0,2,1,1,90000,0,0,0,172.53348,1,PZA   ,PZA   ,            ,                                        ,23/01/2025,FUCOIDANO 818 MG C/60 CAPS ST           
41CPFU01            ,MPA-0281,45,1,       ,        ,2,1,KG    ,1,FUCOIDANO                                                                       ,KG    ,1,455.700729,32,0,2,1,1,90000,0,0,0,455.700729,1,PZA   ,PZA   ,            ,                                        ,07/12/2018,FUCOIDANO 818 MG C/60 CAPS ST           
41CPFU01            ,MPE-0212,1.08,1,       ,        ,3,1,KG    ,1,TALCO ATLETICO (obsoleto)                                                       ,KG    ,1,46,32,0,2,1,1,90000,0,0,0,46,1,PZA   ,PZA   ,            ,                                        ,20/07/2021,FUCOIDANO 818 MG C/60 CAPS ST           
41CPFU01            ,MPE-0068,0.54,1,       ,        ,4,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,32,0,2,1,1,90000,0,0,0,68.844798,1,PZA   ,PZA   ,            ,                                        ,17/02/2025,FUCOIDANO 818 MG C/60 CAPS ST           
41CPFU01            ,MPE-0060,0.162,1,       ,        ,5,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,32,0,2,1,1,90000,0,0,0,445.14675,1,PZA   ,PZA   ,            ,                                        ,13/01/2025,FUCOIDANO 818 MG C/60 CAPS ST           
41CPFU01            ,MEP-0040,90000,1,       ,        ,6,1,PZA   ,1,CAPSULA #00 VERDE / VERDE                                                       ,PZA   ,1,0.1588872,32,0,3,1,1,90000,0,0,0,0.1588872,1,PZA   ,PZA   ,            ,                                        ,07/11/2018,FUCOIDANO 818 MG C/60 CAPS ST           
41CPFU01            ,M1PMF01,1,1,       ,        ,7,1,PZS   ,1,MAQUILA MOLIENDA FUCOIDANO                                                      ,PZS   ,1,25,32,0,4,1,1,90000,0,0,0,25,1,PZA   ,PZA   ,            ,                                        ,20/12/2018,FUCOIDANO 818 MG C/60 CAPS ST           
41CPGM01            ,MPA-0340,57.463,1,       ,        ,1,1,KG    ,1,PREMEZCLA ALIMENTICIA CAPS V5 MEG,KG    ,1,1191.136344,33,0,2,1,1,172303,0,0,0,1191.136344,1,CAPS  ,CAPS  ,            ,                                        ,20/12/2024,GESTOMEG C/30 CAPS ST                   
41CPGM01            ,MPA-0326,51.691,1,       ,        ,2,1,KG    ,1,OMEGA 3 EN POLVO,KG    ,1,1023.71,33,0,2,1,1,172303,0,0,0,1023.71,1,CAPS  ,CAPS  ,            ,                                        ,10/01/2025,GESTOMEG C/30 CAPS ST                   
41CPGM01            ,MPE-0068,0.862,1,       ,        ,3,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,33,0,2,1,1,172303,0,0,0,68.844798,1,CAPS  ,CAPS  ,            ,                                        ,17/02/2025,GESTOMEG C/30 CAPS ST                   
41CPGM01            ,MPE-0060,0.258,1,       ,        ,4,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,33,0,2,1,1,172303,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,GESTOMEG C/30 CAPS ST                   
41CPGM01            ,MPE-0109,2.826,1,       ,        ,5,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,33,0,2,1,1,172303,0,0,0,172.53348,1,CAPS  ,CAPS  ,            ,                                        ,23/01/2025,GESTOMEG C/30 CAPS ST                   
41CPGM01            ,MEP-0060,175750,1,       ,        ,6,1,PZA   ,1,CAPSULA #00 ESCARLATA / ESCARLATA,PZA   ,2,0.00833,33,0,3,20.3363,20.3363,172303,0,0,0,0.00833,2,CAPS  ,CAPS  ,            ,                                        ,11/04/2024,GESTOMEG C/30 CAPS ST                   
41CPGM02            ,MPA-0340,12.006,1,       ,        ,1,1,KG    ,1,PREMEZCLA ALIMENTICIA CAPS V5 MEG,KG    ,1,1191.136344,34,0,2,1,1,36000,0,0,0,1191.136344,1,CAPS  ,CAPS  ,            ,                                        ,20/12/2024,GESTOMEG C/2 CAPS ST                    
41CPGM02            ,MPA-0326,10.8,1,       ,        ,2,1,KG    ,1,OMEGA 3 EN POLVO,KG    ,1,1023.71,34,0,2,1,1,36000,0,0,0,1023.71,1,CAPS  ,CAPS  ,            ,                                        ,10/01/2025,GESTOMEG C/2 CAPS ST                    
41CPGM02            ,MPE-0109,0.5904,1,       ,        ,3,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,34,0,2,1,1,36000,0,0,0,172.53348,1,CAPS  ,CAPS  ,            ,                                        ,23/01/2025,GESTOMEG C/2 CAPS ST                    
41CPGM02            ,MPE-0068,0.18,1,       ,        ,4,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,34,0,2,1,1,36000,0,0,0,68.844798,1,CAPS  ,CAPS  ,            ,                                        ,17/02/2025,GESTOMEG C/2 CAPS ST                    
41CPGM02            ,MPE-0060,0.054,1,       ,        ,5,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,34,0,2,1,1,36000,0,0,0,445.14675,1,CAPS  ,CAPS  ,            ,                                        ,13/01/2025,GESTOMEG C/2 CAPS ST                    
41CPGM02            ,MEP-0060,36000,1,       ,        ,6,1,PZA   ,1,CAPSULA #00 ESCARLATA / ESCARLATA,PZA   ,2,0.00833,34,0,3,20.3363,20.3363,36000,0,0,0,0.00833,2,CAPS  ,CAPS  ,            ,                                        ,11/04/2024,GESTOMEG C/2 CAPS ST                    
41CPH301            ,MPE-0039,40.2928,1,       ,        ,1,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,35,0,2,1,1,150000,0,0,0,79.13958,1,TABS  ,CAPS  ,            ,                                        ,11/03/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0193,9,1,       ,        ,2,1,KG    ,1,VITAMINA E EN POLVO AL 50 %                                                     ,KG    ,1,446.7804,35,0,2,1,1,150000,0,0,0,446.7804,1,TABS  ,CAPS  ,            ,                                        ,17/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0245,7.732,1,       ,        ,3,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,233.00955,35,0,2,1,1,150000,0,0,0,233.00955,1,TABS  ,CAPS  ,            ,                                        ,19/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0175,8.1,1,       ,        ,4,1,KG    ,1,SULFATO DE MAGNESIO,KG    ,1,61.3206,35,0,2,1,1,150000,0,0,0,61.3206,1,TABS  ,CAPS  ,            ,                                        ,20/12/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0078,7.5,1,       ,        ,5,1,KG    ,1,GLUCONATO DE ZINC                                                               ,KG    ,1,254.66625,35,0,2,1,1,150000,0,0,0,254.66625,1,TABS  ,CAPS  ,            ,                                        ,21/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0409,3.75,1,       ,        ,6,1,KG    ,1,CARBONATO DE CALCIO MD90                                                        ,KG    ,1,177.47625,35,0,2,1,1,150000,0,0,0,177.47625,1,TABS  ,CAPS  ,            ,                                        ,10/03/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0079,3,1,       ,        ,7,1,KG    ,1,LECITINA DE SOYA POLVO                                                          ,KG    ,1,173.17305,35,0,2,1,1,150000,0,0,0,173.17305,1,TABS  ,CAPS  ,            ,                                        ,21/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0187,3,1,       ,        ,8,1,KG    ,1,VITAMINA B3 (NICOTINAMIDA)                                                      ,KG    ,1,169.1718,35,0,2,1,1,150000,0,0,0,169.1718,1,TABS  ,CAPS  ,            ,                                        ,19/12/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0177,1.671,1,       ,        ,9,1,KG    ,1,SULFATO DE POTASIO                                                              ,KG    ,1,470,35,0,2,1,1,150000,0,0,0,470,1,TABS  ,CAPS  ,            ,                                        ,18/10/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0188,1.5,1,       ,        ,10,1,KG    ,1,VITAMINA B5 (PANTOTENATO DE CALCIO)                                             ,KG    ,1,601.101,35,0,2,1,1,150000,0,0,0,601.101,1,TABS  ,CAPS  ,            ,                                        ,06/11/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0097,1.5,1,       ,        ,11,1,KG    ,1,HIERRO (SULFATO FERROSO EN POLVO)                                               ,KG    ,1,87,35,0,2,1,1,150000,0,0,0,87,1,TABS  ,CAPS  ,            ,                                        ,06/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0072,1.5,1,       ,        ,12,1,KG    ,1,AJO PLUS DEODORIZADO                                                            ,KG    ,1,170,35,0,2,1,1,150000,0,0,0,170,1,TABS  ,CAPS  ,            ,                                        ,11/12/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0103,1.5,1,       ,        ,13,1,KG    ,1,JALEA REAL EN POLVO                                                             ,KG    ,1,6410,35,0,2,1,1,150000,0,0,0,6410,1,TABS  ,CAPS  ,            ,                                        ,28/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0075,1.5,1,       ,        ,14,1,KG    ,1,BITARTRATO DE COLINA                                                            ,KG    ,1,307.41925,35,0,2,1,1,150000,0,0,0,307.41925,1,TABS  ,CAPS  ,            ,                                        ,30/10/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0047,1.5,1,       ,        ,15,1,KG    ,1,COENZYMA Q10                                                                    ,KG    ,1,8022.027,35,0,2,1,1,150000,0,0,0,8022.027,1,TABS  ,CAPS  ,            ,                                        ,14/11/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPE-0068,0.81,1,       ,        ,16,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,35,0,2,1,1,150000,0,0,0,68.844798,1,TABS  ,CAPS  ,            ,                                        ,17/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0176,0.516,1,       ,        ,17,1,KG    ,1,SULFATO DE MANGANESO,KG    ,1,128.0126,35,0,2,1,1,150000,0,0,0,128.0126,1,TABS  ,CAPS  ,            ,                                        ,18/12/2023,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0174,0.378,1,       ,        ,18,1,KG    ,1,SULFATO DE COBRE EN POLVO                                                       ,KG    ,1,840,35,0,2,1,1,150000,0,0,0,840,1,TABS  ,CAPS  ,            ,                                        ,17/02/2025,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0189,0.3,1,       ,        ,19,1,KG    ,1,VITAMINA B6 (PIRIDOXINA HCL)                                                    ,KG    ,1,664.6035,35,0,2,1,1,150000,0,0,0,664.6035,1,TABS  ,CAPS  ,            ,                                        ,19/12/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPA-0159,0.255,1,       ,        ,20,1,KG    ,1,RIBOFLAVINA BASE (Vitamina B2)                                                  ,KG    ,1,1182.1653,35,0,2,1,1,150000,0,0,0,1182.1653,1,TABS  ,CAPS  ,            ,                                        ,06/11/2024,FACTOR H3 100 CAPSULAS ST               
41CPH301            ,MPE-0060,0.243,1,       ,        ,21,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,35,0,2,1,1,150000,0,0,0,445.14675,1,TABS  ,CAPS  ,            ,                                        ,13/01/2025,FACTOR H3 100 CAPSULAS ST               
