Cve_suc,No_ped    ,F_alta_ped,Cve_cte,Nom_cte                                                                         ,Status         ,Status2        ,Cve_age,Cve_age2,Suc_cot,No_cot    ,Cve_prod            ,New_med,Uni_ped,Factor      ,Fecha_ent_a,Fol_prod,Ped_int           ,Cve_mon   ,Tip_cam   ,Lugar     ,Cant_prod           ,Cant_surtp          ,Liquidado           ,Saldo               ,Valor_prod          ,Uni_med,Desc_prod                               ,Nom_age                                 ,Nom_age2                                ,Des_mon                                 ,Submonped           ,Submonnac           ,Porcsurt            ,Psurtie             ,Cansurtie           ,Porcsurtot,Fecultsur ,Fecha_ent_b,Docsurt   ,Diastrans ,Desc_med                                
MAT    ,10245,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPOM01            ,       ,PZA    ,1,18/07/2023,2,7000077002,1,16.7892,5,379,379,0,0,98.19,PZA    ,"OMEGA 3, 6 Y 9 C/60 CAPS AL NATURAL     ",DIRECTO                                 ,                                        ,PESOS                                   ,37214.01,37214.01,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10245,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPOM02            ,       ,PZA    ,1,18/07/2023,3,7000077002,1,16.7892,5,47,0,47,0,94.47,PZA    ,OMEGA 3 C/60 CAPS AL NATURAL            ,DIRECTO                                 ,                                        ,PESOS                                   ,4440.09,4440.09,0%,0%,0,0,  /  /    ,18/07/2023,0,0,                                        
MAT    ,10245,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBAC01            ,       ,PIEZA  ,1,18/07/2023,1,7000077002,1,16.7892,5,48,48,0,0,41.61,PIEZA  ,ACIDO FOLICO C/30 TABS AL NATURAL       ,DIRECTO                                 ,                                        ,PESOS                                   ,1997.28,1997.28,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,18/07/2023,2,                  ,1,16.7892,5,50,50,0,0,61.28,PZA    ,D-GELAC+FS C/30 CAPS.                   ,DIRECTO                                 ,                                        ,PESOS                                   ,3064,3064,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPDL01            ,       ,PZA    ,1,18/07/2023,11,                  ,1,16.7892,5,374,374,0,0,144,PZA    ,DIALAVIT C/30 CAPS                      ,DIRECTO                                 ,                                        ,PESOS                                   ,53856,53856,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPQR01            ,V99    ,PZA    ,1,18/07/2023,6,                  ,1,16.7892,5,1,1,0,0,223.58,PZA    ,QUERCETINA CAPS 500MG C/60              ,DIRECTO                                 ,                                        ,PESOS                                   ,223.58,223.58,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,18/07/2023,1,                  ,1,16.7892,5,100,100,0,0,76.16,PZA    ,VITABIOM Q10 /30 CAPS.                  ,DIRECTO                                 ,                                        ,PESOS                                   ,7616,7616,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,18/07/2023,4,                  ,1,16.7892,5,50,50,0,0,60.01,PZA    ,BIOMIVIT 400 30 / CAPS                  ,DIRECTO                                 ,                                        ,PESOS                                   ,3000.5,3000.5,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,18/07/2023,5,                  ,1,16.7892,5,50,50,0,0,72.78,PZA    ,VITEM 3RA /30 CAPS.                     ,DIRECTO                                 ,                                        ,PESOS                                   ,3639,3639,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLCN01            ,V99    ,PZA    ,1,18/07/2023,7,                  ,1,16.7892,5,58,58,0,0,354.95,PZA    ,COLAGENER 10 NARANJA 360 G              ,DIRECTO                                 ,                                        ,PESOS                                   ,20587.1,20587.1,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,18/07/2023,12,                  ,1,16.7892,5,600,600,0,0,85.29,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,DIRECTO                                 ,                                        ,PESOS                                   ,51174,51174,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,18/07/2023,13,                  ,1,16.7892,5,650,650,0,0,99.13,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,DIRECTO                                 ,                                        ,PESOS                                   ,64434.5,64434.5,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLKL01            ,       ,PZA    ,1,18/07/2023,10,                  ,1,16.7892,5,12,12,0,0,57.5,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,DIRECTO                                 ,                                        ,PESOS                                   ,690,690,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBBF02            ,V99    ,PZA    ,1,18/07/2023,3,                  ,1,16.7892,5,50,50,0,0,47.5,PZA    ,BIOFOLIC 400 / 60 TABS.                 ,DIRECTO                                 ,                                        ,PESOS                                   ,2375,2375,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBBH01            ,V99    ,PZA    ,1,18/07/2023,9,                  ,1,16.7892,5,67,67,0,0,89.66,PZA    ,BIOVIT FOR MEN FRASCO CON 30 TABLETS    ,DIRECTO                                 ,                                        ,PESOS                                   ,6007.22,6007.22,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBBM01            ,V99    ,PIEZA  ,1,18/07/2023,8,                  ,1,16.7892,5,50,50,0,0,89.66,PIEZA  ,BIOVIT FOR WOMEN FRASCO CON 30 TABLETAS ,DIRECTO                                 ,                                        ,PESOS                                   ,4483,4483,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10246,18/07/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBCV01            ,V99    ,PIEZA  ,1,18/07/2023,14,                  ,1,16.7892,5,300,300,0,0,75.89,PIEZA  ,C-VYM CON 30 TABLETAS MASTICABLES       ,DIRECTO                                 ,                                        ,PESOS                                   ,22767,22767,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10247,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,1760,1760,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,53099.2,53099.2,100%,0%,0,0,20/07/2023,18/07/2023,01/01/1900,02/01/1900,                                        
MAT    ,10248,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,1440,1440,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,43444.8,43444.8,100%,0%,0,0,20/07/2023,18/07/2023,01/01/1900,02/01/1900,                                        
MAT    ,10249,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,1000,1000,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,30170,30170,100%,0%,0,0,21/07/2023,18/07/2023,01/01/1900,03/01/1900,                                        
MAT    ,10250,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,1440,1440,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,43444.8,43444.8,100%,0%,0,0,20/07/2023,18/07/2023,01/01/1900,02/01/1900,                                        
MAT    ,10251,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,960,960,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,28963.2,28963.2,100%,0%,0,0,19/07/2023,18/07/2023,01/01/1900,01/01/1900,                                        
MAT    ,10252,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,760,760,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,22929.2,22929.2,100%,0%,0,0,19/07/2023,18/07/2023,01/01/1900,01/01/1900,                                        
MAT    ,10253,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,1520,1520,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,45858.4,45858.4,100%,0%,0,0,20/07/2023,18/07/2023,1,02/01/1900,                                        
MAT    ,10254,18/07/2023,443,FARMACIAS DE SIMILARES SA DE CV                                                 ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFX02            ,       ,PIEZA  ,1,18/07/2023,1,                  ,1,16.7892,5,1600,1600,0,0,30.17,PIEZA  ,FIBOTAX SIMILARES 10g C/10 SOBRES       ,DIRECTO                                 ,                                        ,PESOS                                   ,48272,48272,100%,0%,0,0,20/07/2023,18/07/2023,1,02/01/1900,                                        
